,name,year,artists
15680,Rhymes Like Dimes,1999,"['MF DOOM', 'DJ Cucumber Slice']"
15677,The Next Episode,1999,"['Dr. Dre', 'Snoop Dogg']"
15672,Doomsday,1999,"['MF DOOM', 'Pebbles The Invisible Girl']"
35321,"Biggie/Tupac Live Freestyle (Funkmaster Flex & Big Kap Feat. DJ Mister Cee, Notorious B.I.G & Tupac)",1999,"['Funkmaster Flex', 'Big Kap', 'DJ Mister Cee', 'The Notorious B.I.G.', '2Pac']"
35312,The Time We Faced Doom (Skit),1999,['MF DOOM']
35310,Down 4 My N's,1999,"['Snoop Dogg', 'C-Murder', 'Magic']"
35130,Nann Nigga,1999,['Trick Daddy']
35301,Bitch Niggaz,1999,"['Dr. Dre', 'Hittman', 'Six-Two', 'Snoop Dogg']"
35279,Eyeless,1999,['Slipknot']
35275,Back in the Days (Skit),1999,['MF DOOM']
35274,If I Had,1999,['Eminem']
15753,Steal My Sunshine,1999,['LEN']
35306,Da Joint,1999,['EPMD']
15665,Still D.R.E.,1999,"['Dr. Dre', 'Snoop Dogg']"
54098,The Mic,1999,"['MF DOOM', 'Pebbles The Invisible Girl']"
72341,Solitaire / Unraveling,1999,['Mushroomhead']
72358,I'm Shady,1999,['Eminem']
72373,Love Is Blind,1999,['Eve']
72376,Symphony 2000,1999,"['EPMD', 'Redman', 'Method Man', 'Lady Luck']"
72383,"Mitad Tú, Mitad Yo",1999,['Banda Pachuco']
72384,Still Don't Give A Fuck,1999,['Eminem']
72402,Corrido Del 8,1999,['El Halcon De La Sierra']
72338,Housewife,1999,"['Dr. Dre', 'Hittman', 'Kurupt']"
72410,Here We Go Again,1999,['DMX']
72428,Anything,1999,['JAY-Z']
72439,How High (Remix),1999,"['Method Man', 'Redman']"
72448,Put It In Your Mouth,1999,"['Akinyele', 'Kia Jeffries']"
54184,Mic Check,1999,['Rage Against The Machine']
54186,What U See Is What U Get,1999,['Xzibit']
72462,Holla Holla,1999,['Ja Rule']
72475,The Truth,1999,['Beanie Sigel']
72418,Trashin' The Camp,1999,"['Phil Collins', '*NSYNC']"
72478,"Gas Drawls - 12"" Version",1999,['MF DOOM']
72337,Big Booty Hoes (feat. Too $hort) - 2005 Remaster,1999,"['The Notorious B.I.G.', 'Too $hort']"
72328,The Next Movement,1999,"['The Roots', 'DJ Jazzy Jeff', 'Jazzyfatnastees']"
54103,Guilty Conscience,1999,"['Eminem', 'Dr. Dre']"
54110,Si Señor,1999,['Control Machete']
54114,100% Dundee,1999,['The Roots']
54122,It's Mine (feat. Nas),1999,"['Mobb Deep', 'Nas']"
54128,Role Model,1999,['Eminem']
54129,"Doom, Are You Awake? (Skit)",1999,['MF DOOM']
54130,Cold,1999,['RUMBLE Syndicate']
72335,Hero v.s. Villain (Epilogue),1999,"['MF DOOM', 'E. Mason']"
54133,You Owe Me (feat. Ginuwine),1999,"['Nas', 'Ginuwine']"
54162,Get on Top,1999,['Red Hot Chili Peppers']
54170,Rap Phenomenon (feat. Redman & Methodman) - 2005 Remaster,1999,"['The Notorious B.I.G.', 'Redman', 'Method Man']"
72307,Ackrite,1999,"['Dr. Dre', 'Hittman']"
72308,Cum On Everybody,1999,['Eminem']
72313,It's Murda,1999,"['Ja Rule', 'JAY-Z', 'DMX']"
72315,Deception,1999,['Blackalicious']
72317,Cash Money Is An Army,1999,['B.G.']
54146,So Good,1999,"[""Destiny's Child""]"
54190,Still D.R.E. - Album Version (Edited),1999,"['Dr. Dre', 'Snoop Dogg']"
72481,Watch Out Now,1999,['The Beatnuts']
72487,Party Up,1999,['DMX']
54095,Cyco Vision,1999,['Suicidal Tendencies']
54090,Hip Hop,1999,['Mos Def']
54077,El Seis (La Noche Que Te Fuiste),1999,['Grupo Tentacion']
54073,Rastaman Chant,1999,"['Bob Marley & The Wailers', 'Busta Rhymes', 'Flipmode Squad']"
54071,Jigga My Nigga,1999,"['Ruff Ryders', 'JAY-Z']"
54068,As The World Turns,1999,['Eminem']
54102,My Fault,1999,['Eminem']
54059,Operation: Greenbacks,1999,"['MF DOOM', 'Megalon']"
54231,Some L.A. Niggaz,1999,"['Dr. Dre', 'Hittman', 'Ms. Roq', ""Knoc-Turn'al"", 'The Time Bomb', 'Koka Kambon', 'DEFARI', 'MC Ren', 'Xzibit']"
54229,Just Don't Give A Fuck,1999,['Eminem']
54227,Pass The Mic - Prunes Remix,1999,"['Beastie Boys', 'The Prunes']"
54226,Jamboree (feat. Zhané),1999,"['Naughty By Nature', 'Zhané']"
54065,'97 Bonnie & Clyde,1999,['Eminem']
54221,I Want It All (feat. Mack 10),1999,"['Warren G', 'Mack 10']"
54203,Murder Ink,1999,"['Dr. Dre', 'Hittman', 'Ms. Roq']"
54202,Rapper's Delight,1999,['The Sugarhill Gang']
54195,I'm Shady,1999,['Eminem']
54051,Bad Meets Evil,1999,"['Eminem', 'Royce Da 5\'9""']"
54222,Lost In Love,1999,['Nastyboy Klick']
54044,Come On (feat. Sadat X) - 2005 Remaster,1999,"['The Notorious B.I.G.', 'Sadat X']"
72504,Danger (Been So Long) featuring Nivea,2000,['Mystikal']
72692,The Ghost of Tom Joad,2000,['Rage Against The Machine']
72510,Rollin' (Urban Assault Vehicle),2000,"['Limp Bizkit', 'Redman', 'Method Man', 'DMX']"
72664,This Can't Be Life,2000,"['JAY-Z', 'Beanie Sigel', 'Scarface']"
72663,Year 2000,2000,['Big Steve featuring Wreckshop Boyz']
72648,"Ryde Or Die, B****",2000,"['The LOX', 'Drag-On', 'Eve']"
72634,Ante Up (Robbin Hoodz Theory),2000,['M.O.P.']
72614,Bonnie & Shyne (feat. Barrington Levy),2000,"['Shyne', 'Barrington Levy']"
72594,Cure for the Itch,2000,['Linkin Park']
72512,Pistol Grip Pump,2000,['Rage Against The Machine']
72513,Year 2000,2000,['Big Steve featuring Wreckshop Boyz']
72588,How Many Licks? (feat. Sisqo),2000,"[""Lil' Kim"", 'Sisqo']"
72586,Pitch In OnA Party,2000,['DJ Quik']
72576,Amityville,2000,"['Eminem', 'Bizarre']"
72568,Press Rewind,2000,['Del The Funky Homosapien']
72535,Year 2000,2000,"['Big Steve', 'Wreckshop Boyz']"
72546,#1 Stunna,2000,"['Big Tymers', 'JUVENILE', 'Lil Wayne']"
72612,Remember Me?,2000,"['Eminem', 'RBX', 'Sticky Fingaz']"
72682,What'chu Like (feat. Tyrese),2000,"['Da Brat', 'Tyrese']"
35387,Blue Ocean Echo - Buddha Remastered - 2000,2000,['Chet Atkins']
35380,Slob On My Nob (feat. Project Pat),2000,"['Tear Da Club Up Thugs', 'Three 6 Mafia', 'Project Pat']"
35490,I'm Back,2000,['Eminem']
35500,Hip Hop,2000,['Dead Prez']
35502,X,2000,['Xzibit']
35328,Points of Authority,2000,['Linkin Park']
54282,Under The Influence,2000,"['Eminem', 'D12']"
16058,A Long Walk,2000,['Jill Scott']
54286,It's So Hard (featuring Donell Jones),2000,"['Big Pun', 'Donell Jones']"
54316,Who Knew,2000,['Eminem']
54318,Lay Low,2000,"['Snoop Dogg', 'Master P', 'Nate Dogg', 'Butch Cassidy', 'Tha Eastsidaz']"
54328,Idioteque,2000,['Radiohead']
54338,Frontier Psychiatrist,2000,['The Avalanches']
54346,Kim,2000,['Eminem']
54350,Don't Forget Your Old Shipmate,2000,"['Jerry Bryant', 'Starboard Mess']"
54372,Shortie Like Mine (feat. Chris Brown & Johntá Austin),2000,"['Bow Wow', 'Chris Brown', 'Johnta Austin']"
35348,He Can't Love U,2000,['Jagged Edge']
54434,Enséñame A Olvidarte,2000,['Intocable']
54426,Haul Away Joe,2000,['Pierce Campbell']
54394,Is That Your Chick (The Lost Verses),2000,"['Memphis Bleek', 'JAY-Z', 'Missy Elliott', 'Twista']"
54388,Southern Hospitality (Featuring Pharrell),2000,"['Ludacris', 'Pharrell Williams']"
35486,"Ante Up (feat. Busta Rhymes, Teflon & Remi Martin) - Remix",2000,"['M.O.P.', 'Busta Rhymes', 'Teflon', 'Remi Martin']"
54386,I Can Tell,2000,['504 Boyz']
35484,La Caspa Del Diablo,2000,"['Los Originales De San Juan', 'El Chapo De Sinaloa']"
35468,Criminal,2000,['Eminem']
15864,Ms. Jackson,2000,['Outkast']
15874,Stan,2000,"['Eminem', 'Dido']"
15911,"Movin' Out - Live at Madison Square Garden, New York, NY - December 31, 1999",2000,['Billy Joel']
15914,"So Fresh, So Clean",2000,['Outkast']
15920,The Way I Am,2000,['Eminem']
35406,Whoa!,2000,['Black Rob']
35418,Shake Ya Ass,2000,['Mystikal']
35432,Spanish Ladies,2000,"['Jerry Bryant', 'Starboard Mess']"
35440,(Rock) Superstar,2000,['Cypress Hill']
35442,Bad Boyz (feat. Barrington Levy),2000,"['Shyne', 'Barrington Levy']"
15950,What's Your Fantasy (Featuring Shawna),2000,"['Ludacris', 'Shawnna']"
15956,Kill You,2000,['Eminem']
15961,"You May Be Right - Live at Madison Square Garden, New York, NY - December 31, 1999",2000,['Billy Joel']
15982,Just Friends (Sunny),2000,['Musiq Soulchild']
35444,With You,2000,['Linkin Park']
15993,Year 2000 (remix featuring Jonathan Davis),2000,"['Xzibit', 'Jonathan Davis']"
16028,I Just Wanna Love U (Give It 2 Me),2000,['JAY-Z']
35448,Thank God I Found You (feat. Joe & Nas) - Make It Last Remix Edit,2000,"['Mariah Carey', 'Joe', 'Nas', 'Clue', 'Supa Engineer ""Duro""']"
35450,Batter Up,2000,"['Nelly', 'Murphy Lee', 'Ali']"
35482,"Best Of Me, Part 2 - Backstage",2000,"['Mýa', 'JAY-Z']"
54384,Hello,2000,"['Ice Cube', 'Dr. Dre', 'MC Ren']"
35588,Fight Music,2001,['D12']
16208,Because I Got High,2001,['Afroman']
16220,8 Days of Christmas,2001,"[""Destiny's Child""]"
16244,"Independent Women, Pt. 1",2001,"[""Destiny's Child""]"
16250,Rollout (My Business),2001,['Ludacris']
35642,For You,2001,['Staind']
35622,Video,2001,['India.Arie']
35616,Livin' It Up,2001,"['Ja Rule', 'Case']"
35590,People = Shit,2001,['Slipknot']
16188,Peaches & Cream,2001,['112']
35562,Bootylicious,2001,"[""Destiny's Child""]"
35945,"Muderation 2003 featuring Code:breaker,boomah,fbcfabric",2001,"['BC400', 'Boomkat', 'Codebreaker']"
16180,Break Ya Neck,2001,['Busta Rhymes']
16078,Crazy Rap (Colt 45 & 2 Zig Zags),2001,['Afroman']
16160,Where the Party At (feat. Nelly),2001,"['Jagged Edge', 'Nelly']"
72726,I Got Five On It Remix,2001,"['Spice 1', 'Luniz', 'E-40', 'Mike Marshall', 'Shock G']"
54544,Ether,2001,['Nas']
54570,Dance with the Devil,2001,['Immortal Technique']
72738,Rock the House,2001,['Gorillaz']
72746,My Plague,2001,['Slipknot']
72756,Chickenhead (feat. La Chat & Three 6 Mafia),2001,"['Project Pat', 'La Chat', 'Three 6 Mafia']"
54586,Disasterpiece,2001,['Slipknot']
54614,Renegade,2001,"['JAY-Z', 'Eminem']"
72798,La Mesera,2001,['Luis y Julian']
72710,Until The End Of Time,2001,"['2Pac', 'R.L. Hugger', 'Samuel J. ""Tone"" Barnes']"
72800,"New York, New York",2001,['Tha Dogg Pound']
54622,Music (feat. Marvin Gaye),2001,"['Erick Sermon', 'Marvin Gaye']"
54632,Breathin,2001,"['2Pac', 'Outlawz']"
54642,Where the Party At (feat. Nelly),2001,"['Jagged Edge', 'Nelly']"
72836,Because I Got High - Extended Version,2001,['Afroman']
72858,The Whole World (feat. Killer Mike),2001,"['Outkast', 'Killer Mike']"
72860,Growing Pains,2001,"['Ludacris', 'Fate Wilson', 'Keon Bryce']"
72862,Lil' Homies,2001,['2Pac']
72866,"Girls, Girls, Girls",2001,['JAY-Z']
72878,At Your Funeral,2001,['Saves The Day']
54618,"Independent Women, Pt. 1",2001,"[""Destiny's Child""]"
16162,Get Ur Freak On,2001,['Missy Elliott']
54446,We Gonna Make It,2001,"['Jadakiss', 'Styles of The Lox']"
16158,Survivor,2001,"[""Destiny's Child""]"
54450,What Would You Do?,2001,['City High']
54480,Welcome to Atlanta (feat. Ludacris),2001,"['Jermaine Dupri', 'Ludacris']"
54490,Left Behind,2001,['Slipknot']
54510,Dance With Me,2001,['112']
54536,Survivor,2001,"[""Destiny's Child""]"
16409,I Need A Girl PT II - Album Version (Edited),2002,"['Diddy', 'Ginuwine', 'Loon', 'Mario Winans', 'Tammy Ruggieri']"
16293,Mesmerize,2002,"['Ja Rule', 'Ashanti']"
16298,Work It,2002,['Missy Elliott']
16311,Still Waiting,2002,['Sum 41']
16330,Good Times,2002,['Styles P']
16331,Fighter,2002,['Christina Aguilera']
16332,Jenny from the Block (feat. Jadakiss & Styles P.) - Track Masters Remix,2002,"['Jennifer Lopez', 'Jadakiss', 'Styles P']"
16408,Soldier,2002,['Eminem']
16333,Air Force Ones,2002,"['Nelly', 'Murphy Lee', 'Ali', 'Kyjuan']"
16342,White America,2002,['Eminem']
16350,Dirrty (feat. Redman),2002,"['Christina Aguilera', 'Redman']"
16361,I Know What You Want (feat. Flipmode Squad),2002,"['Busta Rhymes', 'Mariah Carey', 'Flipmode Squad']"
16372,Guatauba,2002,['Plan B']
16380,03' Bonnie & Clyde,2002,"['JAY-Z', 'Beyoncé']"
16388,Thugz Mansion - 7 Remix,2002,"['2Pac', 'Anthony Hamilton']"
16391,Acid Raindrops,2002,['People Under The Stairs']
16458,Get By,2002,['Talib Kweli']
16453,Another Irish Drinking Song,2002,"[""Da Vinci's Notebook""]"
16444,Baby,2002,['Ashanti']
16403,Oops (Oh My) [feat. Missy Elliott],2002,"['Tweet', 'Missy Elliott']"
16434,Grindin',2002,['Clipse']
16339,Hey Ma,2002,"['Cam’ron', 'Juelz Santana', 'Freekey Zeekey', 'Toya']"
16440,My Dad's Gone Crazy,2002,"['Eminem', 'Hailie Jade']"
72985,The Gates,2002,"[""Da Vinci's Notebook""]"
54719,What Happened To That Boy,2002,"['Baby', 'Clipse']"
35799,Oh No,2002,"['Mos Def', 'Pharoahe Monch', 'Nate Dogg']"
35791,Imma Tell,2002,['Tech N9ne']
35776,Jamming,2002,['Bob Marley & The Wailers']
35772,Make You Feel That Way,2002,['Blackalicious']
35770,Like Glue,2002,['Sean Paul']
35754,Say What You Say,2002,"['Eminem', 'Dr. Dre']"
35746,Awnaw - All Hooks up Version,2002,"['Nappy Roots', 'Jazze Pha']"
35802,They Don't Give A F**** About Us,2002,"['2Pac', 'Outlawz']"
35742,Waiting In Vain,2002,['Bob Marley & The Wailers']
35719,One Love / People Get Ready - Medley,2002,['Bob Marley & The Wailers']
35718,My Name (feat. Eminem & Nate Dogg),2002,"['Xzibit', 'Eminem', 'Nate Dogg']"
35715,8 Mile,2002,['Eminem']
35709,Say Goodbye Hollywood,2002,['Eminem']
35701,Luv U Better,2002,['LL Cool J']
35700,Get Down,2002,['Nas']
54832,Lose Yourself,2002,['Eminem']
35728,Shanty Man,2002,['The Fisherman’s Friends']
35818,Rabbit Run,2002,['Eminem']
35823,Made You Look,2002,['Nas']
54829,Boombastic,2002,['Shaggy']
54646,#1,2002,['Nelly']
54650,Po' Folks (feat. Anthony Hamilton),2002,"['Nappy Roots', 'Anthony Hamilton']"
54674,Just Want to Praise You,2002,['Maurette Brown Clark']
54676,'Till I Collapse,2002,"['Eminem', 'Nate Dogg']"
54678,3 Gymnopédies: No.1 Lent et douloureux,2002,"['Erik Satie', 'Jean-Yves Thibaudet']"
54683,When We Ride On Our Enemies - Briss Remix,2002,['2Pac']
54685,Drips,2002,"['Eminem', 'Obie Trice']"
54697,Still Frame,2002,['Trapt']
54704,Slacker,2002,['Tech N9ne']
54721,A Day At The Races,2002,"['Jurassic 5', 'Percy P', 'Big Daddy Kane']"
54723,I'm a Playa,2002,['Tech N9ne']
54725,Six Days - Remix,2002,"['DJ Shadow', 'Mos Def']"
54757,Imaginary Places,2002,"['Busdriver', 'D-Styles']"
54762,Call Me,2002,['Tweet']
54770,The Last Shanty,2002,['The Celtic Connection']
54790,Throw Away Your Television,2002,['Red Hot Chili Peppers']
54806,Ay! Papacito,2002,['Grupo Limite']
35694,On A Sunday Afternoon,2002,['Lighter Shade Of Brown']
35693,Gossip Folks (feat. Ludacris),2002,"['Missy Elliott', 'Ludacris']"
35682,The Truth,2002,['India.Arie']
72972,Rosalinda,2002,['Los Invasores De Nuevo León']
73029,The Kiss - Skit,2002,['Eminem']
73023,Put It On Me,2002,['DJ Quik']
73019,Thug Holiday,2002,"['Trick Daddy', 'LaTocha Scott']"
73008,GodLovesUgly,2002,['Atmosphere']
72987,Curtains Close,2002,['Eminem']
72977,House Party,2002,"['Screwston', 'Big Flake', 'Lil Bing']"
72976,Mil Gracias Papa,2002,['Los Originales De San Juan']
72973,One Piece at a Time,2002,['Johnny Cash']
73053,Be Here,2002,"['Raphael Saadiq', ""D'Angelo""]"
72971,We Both Reached For The Gun,2002,"['Christine Baranski', 'Cleve Asbury', 'Shaun Amyot', 'Rick Negron', 'Taye Diggs']"
72932,"Baby, I'm an Anarchist!",2002,['Against Me!']
72926,Da Dip - Album Version (Edited),2002,"['Eric Timmons', 'Freak Nasty']"
72921,When the Last Time,2002,['Clipse']
72913,Hey Ma,2002,"['Cam’ron', 'Juelz Santana', 'Freekey Zeekey', 'Toya']"
72906,Stinky Feet,2002,['Jim Cosgrove']
72905,Tall Cans In The Air,2002,['Transplants']
54834,I Don't Give A...,2002,"['Mystikal', 'Krayzie Bone', 'Lil Jon & The East Side Boyz']"
54835,Welcome To Atlanta Remix - Album Version (Edited),2002,"['Jermaine Dupri', 'Diddy', 'Snoop Dogg', 'Murphy Lee']"
72938,I Gotta Find Peace of Mind - Live,2002,['Ms. Lauryn Hill']
73064,Body Rock,2002,"['Mos Def', 'Q-Tip', 'Tash']"
54285,Almost Like Being In Love/This Can't Be Love - Live At Carnegie Hall/1961/2000 Digital Remaster,2002,['Judy Garland']
73071,Give It Up,2002,['Pepper']
73083,The Way We Ball,2002,"[""Lil' Flip""]"
73070,Iatola,2002,['South Park Mexican']
73080,Down 4 U,2002,"['Charli Baltimore', 'Ja Rule', 'Ashanti', 'Vita']"
36021,Spend The Night - Live at Continental NYC 2003,2003,"[""Athena's Fury""]"
16496,Many Men (Wish Death),2003,['50 Cent']
16512,P.I.M.P.,2003,['50 Cent']
16520,Slow Motion,2003,"['JUVENILE', 'Soulja Slim']"
16526,Right Thurr,2003,['Chingy']
35994,Hey Ma,2003,"['Cam’ron', 'Juelz Santana', 'Freekey Zeekey', 'Toya']"
16535,"Furioso Polka, Op. 260",2003,"['Johann Strauss II', 'Nikolaus Harnoncourt', 'Wiener Philharmoniker']"
16624,Gangsta Nation,2003,['Westside Connection']
16626,Dirt Off Your Shoulder,2003,['JAY-Z']
55026,Walked Outta Heaven,2003,['Jagged Edge']
55027,You Ain't Real,2003,['K-Rino']
55028,Anti-Matter,2003,"['King Geedorah', 'Mr Fantastik']"
55031,Overdose,2003,['K-Rino']
55033,The Set Up,2003,['K-Rino']
36014,Magic Stick,2003,"[""Lil' Kim""]"
16492,21 Questions,2003,"['50 Cent', 'Nate Dogg']"
16658,Can't Let You Go (feat. Mike Shorey & Lil' Mo),2003,"['Fabolous', 'Mike Shorey', ""Lil' Mo""]"
16482,In Da Club,2003,['50 Cent']
16478,Suga Suga,2003,"['Baby Bash', 'Frankie J']"
16619,Cartoon Orgy,2003,['K-Rino']
16617,The One,2003,['K-Rino']
16606,Oxy Cotton,2003,['Lil Wyte']
16594,Shake Ya Tailfeather - Radio Edit,2003,"['Murphy Lee', 'Nelly', 'Diddy']"
16588,99 Problems,2003,['JAY-Z']
16580,Patiently Waiting,2003,"['50 Cent', 'Eminem']"
55020,24's (Vocals Only),2003,['T.I.']
16484,Crazy In Love (feat. Jay-Z),2003,"['Beyoncé', 'JAY-Z']"
35838,Suga Suga,2003,"['Baby Bash', 'Frankie J']"
35880,Baby Boy (feat. Sean Paul),2003,"['Beyoncé', 'Sean Paul']"
36022,The Only,2003,['Static-X']
35886,A Favor House Atlantic,2003,['Coheed and Cambria']
35940,Charlene,2003,['Anthony Hamilton']
35942,What We Do,2003,"['Freeway', 'JAY-Z', 'Beanie Sigel']"
35972,Act A Fool,2003,['Ludacris']
35976,Go To Sleep,2003,"['Eminem', 'DMX', 'Obie Trice']"
35874,If I Can't,2003,['50 Cent']
16550,Where The Hood At,2003,['DMX']
54954,Runnin' (Dying To Live),2003,"['2Pac', 'The Notorious B.I.G.']"
54993,"Scherz-Polka, Op. 72",2003,"['Johann Strauss II', 'Nikolaus Harnoncourt', 'Wiener Philharmoniker']"
73198,Can I Watch? (feat. Apani B as Nikki),2003,"['Viktor Vaughn', 'Apani B']"
73197,All About My Paper,2003,['K-Rino']
73193,"Leichtes Blut, Polka schnell, Op. 319",2003,"['Johann Strauss II', 'Nikolaus Harnoncourt', 'Wiener Philharmoniker']"
73188,Saliva,2003,['Viktor Vaughn']
73183,Square The Game Off,2003,['K-Rino']
73182,Point of No Return,2003,['Immortal Technique']
73179,Lord Of The Worlds,2003,['K-Rino']
55014,Pump It Up,2003,['Joe Budden']
73170,Smile,2003,['G-Unit']
73156,Nobody's Listening,2003,['Linkin Park']
73155,Non-Stop,2003,['K-Rino']
73145,Tied In,2003,['K-Rino']
73210,Deliverance,2003,['Bubba Sparxxx']
73143,"Chineser Galopp, Op. 20",2003,"['Johann Strauss I', 'Nikolaus Harnoncourt', 'Wiener Philharmoniker']"
73125,Illusions,2003,['K-Rino']
73108,Rubber Band Man,2003,"['T.I.', 'C. Harris']"
73104,Next Levels,2003,['King Geedorah']
73103,Hardest Click,2003,"['K-Rino', 'Ganksta Nip', 'Point Blank', 'PSK-13', 'A.C. Chill', 'DBX']"
54884,The Jump Off,2003,"[""Lil' Kim""]"
54892,Stand Up,2003,"['Ludacris', 'Shawnna']"
54908,Shit Hits The Fan,2003,"['Obie Trice', 'Dr. Dre']"
54912,Damn! (feat. Lil' Jon) - Club Mix,2003,"['Youngbloodz', 'Lil Jon']"
54918,Lucifer,2003,['JAY-Z']
54920,Bomb Intro / Pass That Dutch,2003,['Missy Elliott']
54938,Many Men (Wish Death),2003,['50 Cent']
54944,Sun Doesn't Rise,2003,['Mushroomhead']
73133,Ultimate Flow,2003,['K-Rino']
73212,Doomsday,2003,"['MF DOOM', 'MF Grimm']"
73177,"Hellenen-Polka, Op. 203",2003,"['Johann Strauss II', 'Nikolaus Harnoncourt', 'Wiener Philharmoniker']"
73224,"Never Leave You (Uh Oooh, Uh Oooh)",2003,['Lumidee']
73222,Forest Whitiker,2003,['Brother Ali']
16035,The Year 2000,2003,['The Phenomenauts']
73288,Let's Get Retarded,2003,['Black Eyed Peas']
54989,Why U Wanna Hate?,2003,"['K-Rino', 'DJ Screw']"
73256,Pump Shanty,2003,['The Sheringham Shantymen']
73268,Public Service Announcement (Interlude),2003,['JAY-Z']
73274,Splash Waterfalls,2003,['Ludacris']
55171,Some Cut,2004,['Trillville']
55063,Get Back,2004,['Ludacris']
55069,Do Not Fire!,2004,"['Madvillain', 'Madlib', 'MF DOOM']"
55083,Karma,2004,['Lloyd Banks']
55089,Shadows of Tomorrow,2004,"['Madvillain', 'Madlib', 'MF DOOM', 'Quasimoto']"
55099,Eye,2004,"['Madvillain', 'Madlib', 'MF DOOM', 'Stacy Epps']"
55117,Operation Lifesaver aka Mint Test,2004,"['Madvillain', 'Madlib', 'MF DOOM']"
55141,"Flava in Ya Ear Remix (feat. Notorious B.I.G., L.L. Cool J, Busta Rhymes, Rampage)",2004,['Craig Mack']
55147,Kon Karne,2004,['MF DOOM']
55149,Pimpin' All Over The World,2004,"['Ludacris', 'Bobby V.']"
55221,Killa Cam,2004,['Cam’ron']
55207,Guinnesses feat. Angelika & 4ize,2004,['MF DOOM']
55203,Get Em High,2004,"['Kanye West', 'Talib Kweli', 'Common']"
55191,Sugar (Gimme Some) [feat. Cee-Lo & Ludacris],2004,"['Trick Daddy', 'CeeLo Green', 'Ludacris']"
55179,"Bump, Bump, Bump (feat. P. Diddy)",2004,"['B2K', 'Diddy']"
55175,Never Let Me Down,2004,"['Kanye West', 'JAY-Z', 'J. Ivy']"
55227,Kookies,2004,['MF DOOM']
55223,Omerta,2004,['Lamb of God']
73471,Gravel Pit,2004,['Wu-Tang Clan']
73457,Breathe,2004,['Fabolous']
73303,Culo,2004,"['Lil Jon', 'Pitbull']"
73307,Back That Azz Up,2004,"['JUVENILE', 'Lil Wayne', 'Mannie Fresh']"
73313,How Come,2004,['D12']
73315,Poo-Putt Platter,2004,['MF DOOM']
73321,El Arte del Engaño,2004,['Cartel De Santa']
73343,Never Enough,2004,"['Eminem', '50 Cent', 'Nate Dogg']"
73345,Game Over,2004,"[""Lil' Flip""]"
73359,Back That Thang Up,2004,"['JUVENILE', 'Mannie Fresh', 'Lil Wayne']"
73371,Fillet-O-Rapper,2004,['MF DOOM']
73373,Fig Leaf Bi-Carbonate,2004,['MF DOOM']
73377,On Fire,2004,['Lloyd Banks']
73385,American Psycho II,2004,"['D12', 'B-Real']"
73395,Gumbo,2004,['MF DOOM']
73397,One Shot 2 Shot,2004,"['Eminem', 'D12']"
73419,Ch-Check It Out,2004,['Beastie Boys']
73439,Cha Cha Slide - Original Live Platinum Band Mix,2004,['DJ Casper']
73447,What U Gon' Do,2004,"['Lil Jon & The East Side Boyz', 'Lil Scrappy']"
73475,Last Call,2004,['Kanye West']
73435,Pulse of the Maggots,2004,['Slipknot']
